text	label
By doing this you eliminate viruses that may be on your hands and avoid infection that could occur by then touching your eyes, mouth, and nose. 	0
The new coronavirus is a respiratory virus which spreads primarily through droplets generated when an infected person coughs or sneezes, or through droplets of saliva or discharge from the nose.	0
To protect yourself, clean your hands frequently with an alcohol-based hand rub or wash them with soap and water. Also, avoid close contact with anyone who is coughing and sneezing. 	0
Are hand dryers effective in killing the new coronavirus?No. Hand dryers are not effective in killing the 2019-nCoV. To protect yourself against the new coronavirus, you should frequently clean your hands with an alcohol-based hand rub or wash them with soap and water.	0
Once your hands are cleaned, you should dry them thoroughly by using paper towels or a warm air dryer. 	0
Can an ultraviolet disinfection lamp kill the new coronavirus?UV lamps should not be used to sterilize hands or other areas of skin as UV radiation can cause skin irritation. 	0
How effective are thermal scanners in detecting people infected with the new coronavirus?Thermal scanners are effective in detecting people who have developed a fever (i.e. have a higher than normal body temperature) because of infection with the new coronavirus.	0
However, they cannot detect people who are infected but are not yet sick with fever. This is because it takes between 2 and 10 days before people who are infected become sick and develop a fever. 	0
Can spraying alcohol or chlorine all over your body kill the new coronavirus?No. Spraying alcohol or chlorine all over your body will not kill viruses that have already entered your body.	0
Spraying such substances can be harmful to clothes or mucous membranes (i.e. eyes, mouth). Be aware that both alcohol and chlorine can be useful to disinfect surfaces, but they need to be used under appropriate recommendations. 	0
Do vaccines against pneumonia protect you against the new coronavirus?No. Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.	0
The virus is so new and different that it needs its own vaccine. Researchers are trying to develop a vaccine against 2019-nCoV, and WHO is supporting their efforts.	0
Although these vaccines are not effective against 2019-nCoV, vaccination against respiratory illnesses is highly recommended to protect your health. 	0
Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus.	0
There is some limited evidence that regularly rinsing nose with saline can help people recover more quickly from the common cold. However, regularly rinsing the nose has not been shown to prevent respiratory infections. 	0
Can eating garlic help prevent infection with the new coronavirus?Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus. 	0
Does the new coronavirus affect older people, or are younger people also susceptible?People of all ages can be infected by the new coronavirus (2019-nCoV).	0
Older people, and people with pre-existing medical conditions (such as asthma, diabetes, heart disease) appear to be more vulnerable to becoming severely ill with the virus.	0
WHO advises people of all ages to take steps to protect themselves from the virus, for example by following good hand hygiene and good respiratory hygiene. 	0
Are antibiotics effective in preventing and treating the new coronavirus?No, antibiotics do not work against viruses, only bacteria. The new coronavirus (2019-nCoV) is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.	0
However, if you are hospitalized for the 2019-nCoV, you may receive antibiotics because bacterial co-infection is possible. 	0
Are there any specific medicines to prevent or treat the new coronavirus?To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV).	0
However, those infected with the virus should receive appropriate care to relieve and treat symptoms, and those with severe illness should receive optimized supportive care.	0
Some specific treatments are under investigation, and will be tested through clinical trials. WHO is helping to accelerate research and development efforts with a range or partners.Pls Don't panic people with fake news because it's not real All Facts are in these threads 	0
Saying covid-19 is just like the flu IsAMassiveUnderstatement	1
 I'm so sick EVERY winter of having to 	1
Editorial: What is a coronavirus? How dangerous is it? What should you do?Here's a look at facts vs. falsehoods when it comes to COVID-19.Subscribe here: 	0
Do vaccines against pneumonia protect you against the new coronavirus?NO.Here are  myth-busters on the coronavirus. Get your facts right: 2019nCoV 	0
  NYC News	0
Woah, nature.  	0
 _ba Intelligent number one 😀	0
  que linda foto	0
Woah, nature.    via 	0
 Gatchaman BirdStyle   	0
Awesome! RT - “: Woah, nature.  	0
UPDATE: UK Prime Minister David Cameron describes apparent beheading of David Haines as 'an act of pure evil' 	0
 Isis is pushing to the limit, not even Obama can contain the peoples wrath. Now the British are awakening.	0
" there are no ""golf carts"" in the area here "	0
 yeah.. And Muslims are high fiving each other all over Brittan.  Where's the soccer mobs..  Pissed off enough yet to push into sea	0
 Im sure he's not playing golf after that statement	0
 Call it evil and have another round of meetings and speeches instead of actually doing something about it. Start dropping nukes.	0
 Kerry can't get Britain to help? There maybe this will help. They want blood! Let's give to them! Pass the damn ammunition!	0
 Camron changes plans. At 10 downing st. Now.  What... He doesn't want to go golfing?? That's a guy we need here!	0
 Please stop using the term execution for these beheadings. This is purely murder. Execution denotes an action carried out by law.	0
 it is an oxymoron to use pure and evil in same sentence. May I suggest sheer evil.	0
 ISIS IslamicState ISIL Cavemen Savages 	0
 and yet, those brit p*****s are to chicken s**t to fly over Syria	0
 ISIS must surely know this will consolidate the UK resolve to fight it - is it dillusional about a victory over the US and UK?	0
 true its evil but so were the gaza killings. Isis though shuld be eliminated coz they r the worst kind of scum on earth.	0
 _pierce OK enough with the name calling. Don't all of our fearless leaders think it 'a time for some sticks and stones ?	0
 how much more, what will it take, for our leaders to just end this? Political BS aside, the time is now!	0
 Just nuke ISIS already. NukeISIS	0
" UK PM Cameron: ""Rescue of AshyaKing is an act of pure evil…Socialists will do everything in our power to hunt down these parents!"""	0
 Go back to regular programming. I want to see Huckabee.Know beheading. Break in when NEW news. Other wise keep with regular program	0
“: UK Prime Minister David Cameron describes apparent beheading of David Haines as 'an act of pure evil' 	0
 Well you know if he considered it an act of war he would have to do something. Better to call it evil and sit on his butt.	0
  The voiceless majority outside of these radicals that is Islam are now complicit in their brothers crimes against man.	0
 yeah but did he go golfing afterwards?	0
 ISIS video. 	0
" ""an act of pure evil"":. maybe they should do something about it then.. Something else than waiting!"	0
 I wouldn't be surprised if UK runs point to take these KillislamoFascists out tipOfTheSpear	0
  And he still hasn't gone to play golf? Why can't we have a leader like that?	0
 Notice how the Priminister of England didn't run off to play golf or fundraising opportunities when one of their people gets killed	0
  there has to be a STRONG COALITION of countries helping over here! not to hid their heads in the sand! THEY COULD BE NEXT!	0
 So do something about it Mr. PM!	0
    SO DO SOMETHING! Enough talk.	0
 ok, did you not say same about Germany? you stood up against them! why not now?	0
  Now more than ever, a 2nd coming of M. Thatcher would be appreciated.  Sadly, leaders like her no longer exist.	0
 yet he still sits back and watches it happen	0
 It was evil !	0
 We need a Ronald Reagan who would have already addressed these evil people!	0
 no longer war weary Isis weary. Pure Evil	0
 	0
 talk is cheap.  Don't let this scum back into the UK.  Take action Dave.	0
 ISIS Chops Off Another Head Time For Fuel Air Bombs  	0
 It's a cult-religion that can be beaten with bacon for heaven's sake! ProudInfidel ShowerThemWithBacon	0
 One innocent Britain beheaded.PM has a Cobra meeting. Americans beheaded and our CIC goes golfing. I'm packing and moving to UK.	0
 	0
 Maybe this convinces the UK to join the coalition of forces to destroy ISIS	0
" Still do not get this folks? No one want to follow anyone who ""leads from behind"" Would you, I would not. They know Obama lies"	0
  Brit pys? Why you think Isis are in Iraq? Because your dumb ass bush invaded Iraq and our dumb ass Blair followed	0
 Maybe Britain will think about joining the Air Campaign nowWakeUpUK	0
  ISIS wants war then lets give them war cut supplies and funding	0
